s15_silvia_specs_aero_99,25600,1999,715
sl600_98,210270,1998,727
storia_cx_2wd_98,10380,1998,837
storia_cx_4wd_98,11830,1998,836
lancer_evo3_gsr_95,29680,1995,765
altoworks_rsz_97,12200,1997,814
r92cp_92,3500000,1992,818
lancer_evo2_gsr_94,28980,1994,764
rx7_rsr_97,36250,1997,800
accord_coupe_us_88,26000,1988,138
rx7_gt_lim_eu_85,16900,1985,785
rx7_gtx_eu_90,24860,1990,784
rx7_a3_eu_90,27040,1990,303
rx7_r_eu_91,38500,1991,802
rx7_r_eu_93,39100,1993,805
rx7_rs_eu_96,36650,1996,809
rx7_r_s_eu_95,38900,1995,807
rx7_rz_eu_92,40150,1992,803
rx7_rz_eu_93,43500,1993,804
rx7_rz_eu_95,39600,1995,806
rx7_rz_eu_96,39750,1996,808
_3000gt_mr_95,39800,1995,734
_3000gt_mr_98,39790,1998,740
_3000gt_sl_95,29910,1995,730
_3000gt_sl_96,29980,1996,735
_3000gt_sl_98,29980,1998,739
_3000gt_vr4_us_98,43230,1998,746
_3000gt_vr4t_us_95,43150,1995,733
_3000gt_vr4t_us_96,43230,1996,738
acura_nsx_91,80030,1991,520
gs300_us_91,47400,1991,879
sc300_us_97,35000,1997,853
mr2_spyder_us_99,19800,1999,856
mx5_gms_05,0,2005,948
