RowId,Label,ModelCode,VarOrder,ColorPatchFileName,Name,ModelWidth,ModelHeight,ModelFront,ModelRear,ModelProjection,ColorChip0,ColorChip1,ColorChip2,ColorChip3
3,chev0002_0,chev0002,8,chev0002,Tuxedo Black,1377.425,1767.3635,2256.7644,2350.8152,1.7495728,17698318,0,0,0
3,chev0002_0,chev0002,9,chev0002,Cortez Silver Metallic,1377.425,1767.3635,2256.7644,2350.8152,1.7495728,59411082,0,0,0
3,chev0002_0,chev0002,10,chev0002,Can-Am White,1377.425,1767.3635,2256.7644,2350.8152,1.7495728,27896747,0,0,0
3,chev0002_0,chev0002,5,chev0002,Monaco Orange,1377.425,1767.3635,2256.7644,2350.8152,1.7495728,17378184,0,0,0
3,chev0002_0,chev0002,6,chev0002,Monza Red,1377.425,1767.3635,2256.7644,2350.8152,1.7495728,17106793,0,0,0
3,chev0002_0,chev0002,7,chev0002,Burgundy Metallic,1377.425,1767.3635,2256.7644,2350.8152,1.7495728,50989593,0,0,0
3,chev0002_0,chev0002,1,chev0002,LeMans Blue Metallic,1377.425,1767.3635,2256.7644,2350.8152,1.7495728,55454724,0,0,0
4,chev0003_0,chev0003,7,chev0003,Autumn Gold Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,53298770,0,0,0
4,chev0003_0,chev0003,8,chev0003,Desert Sand Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,55604359,0,0,0
4,chev0003_0,chev0003,9,chev0003,Champagne Gold Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,56655236,0,0,0
4,chev0003_0,chev0003,4,chev0003,Forest Green Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,50536963,0,0,0
4,chev0003_0,chev0003,5,chev0003,Black Cherry Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,50660656,0,0,0
4,chev0003_0,chev0003,6,chev0003,Cranberry Red,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,17302616,0,0,0
4,chev0003_0,chev0003,13,chev0003,Shadow Gray Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,55331916,0,0,0
4,chev0003_0,chev0003,14,chev0003,Tuxedo Black,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,17698318,0,0,0
4,chev0003_0,chev0003,15,chev0003,Fathom Blue Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,54531859,0,0,0
4,chev0003_0,chev0003,10,chev0003,Gobi Beige,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,24543118,0,0,0
4,chev0003_0,chev0003,11,chev0003,Classic White,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,26777752,0,0,0
4,chev0003_0,chev0003,12,chev0003,Cortez Silver Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,58818945,0,0,0
4,chev0003_0,chev0003,1,chev0003,Astro Blue Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,59794745,0,0,0
4,chev0003_0,chev0003,2,chev0003,Misty Turquoise Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,57830174,0,0,0
4,chev0003_0,chev0003,3,chev0003,Green Mist Metallic,1267.3994,1928.8306,2376.853,2651.5898,2.2136536,55606593,0,0,0
6,chev0004_0,chev0004,2,chev0004,Redline Red,1393.9193,1968.6847,2309.1426,2533.026,2.3773499,17039467,0,0,0
6,chev0004_0,chev0004,1,chev0004,Slingshot Yellow,1393.9193,1968.6847,2309.1426,2533.026,2.3773499,16811943,0,0,0
6,chev0004_0,chev0004,4,chev0004,Ricochet Silver,1393.9193,1968.6847,2309.1426,2533.026,2.3773499,56910948,0,0,0
6,chev0004_0,chev0004,3,chev0004,Smokin Asphalt,1393.9193,1968.6847,2309.1426,2533.026,2.3773499,17698318,0,0,0
7,alfa0001_0,alfa0001,1,alfa0001,Rosso Alfa,1163.779,1555.2632,1903.9465,2149.0051,1.62854,16911987,0,0,0
7,alfa0001_0,alfa0001,2,alfa0001,Bianco Spino,1163.779,1555.2632,1903.9465,2149.0051,1.62854,28358840,0,0,0
9,hond0001_0,hond0001,3,hond0001,Pacific Blue Pearl,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,54993439,0,0,0
9,hond0001_0,hond0001,7,hond0001,Iceberg Silver Metallic,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,60463253,0,0,0
9,hond0001_0,hond0001,8,hond0001,White Diamond Pearl,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,61583278,0,0,0
9,hond0001_0,hond0001,4,hond0001,Cypress Green Pearl,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,52569088,0,0,0
9,hond0001_0,hond0001,1,hond0001,Sanmarino Red,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,17629292,0,0,0
9,hond0001_0,hond0001,2,hond0001,Bordeaux Red Pearl,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,50987060,0,0,0
9,hond0001_0,hond0001,6,hond0001,Taffetas White,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,27106974,0,0,0
9,hond0001_0,hond0001,5,hond0001,Starlight Black Pearl,1140.1049,1733.9076,2252.8967,2254.8652,1.8565063,16777216,0,0,0
10,isuz0001_0,isuz0001,4,isuz0001,Magnolia White,1128.21,1587.0469,2041.2435,2219.53,1.5899963,27634089,0,0,0
10,isuz0001_0,isuz0001,5,isuz0001,Astra Silver,1128.21,1587.0469,2041.2435,2219.53,1.5899963,25461892,0,0,0
10,isuz0001_0,isuz0001,6,isuz0001,Maple Orange(Special Color),1128.21,1587.0469,2041.2435,2219.53,1.5899963,17577343,0,0,0
10,isuz0001_0,isuz0001,1,isuz0001,Blue Bell,1128.21,1587.0469,2041.2435,2219.53,1.5899963,20917777,0,0,0
10,isuz0001_0,isuz0001,2,isuz0001,Salvia Red,1128.21,1587.0469,2041.2435,2219.53,1.5899963,17432679,0,0,0
10,isuz0001_0,isuz0001,3,isuz0001,Adonis Yellow,1128.21,1587.0469,2041.2435,2219.53,1.5899963,20486567,0,0,0
11,lotu0001_0,lotu0001,7,lotu0001,Roman Purple,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,52631577,0,0,0
11,lotu0001_0,lotu0001,6,lotu0001,Regency Red,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,17171989,0,0,0
11,lotu0001_0,lotu0001,9,lotu0001,Pistachio,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,19285806,0,0,0
11,lotu0001_0,lotu0001,8,lotu0001,Lagoon Blue ,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,58676007,0,0,0
11,lotu0001_0,lotu0001,5,lotu0001,Carnival Red,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,17105004,0,0,0
11,lotu0001_0,lotu0001,2,lotu0001,Cirrus White,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,25990806,0,0,0
11,lotu0001_0,lotu0001,1,lotu0001,Black Gloss,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,17500939,0,0,0
11,lotu0001_0,lotu0001,4,lotu0001,Colorado Orange,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,16853897,0,0,0
11,lotu0001_0,lotu0001,3,lotu0001,Lotus Yellow,920.7872,1637.0665,2112.6223,1883.3934,1.3604736,19104926,0,0,0
14,peug0001_0,peug0001,1,peug0001,,1271.878,1710.4707,1943.6428,1881.3452,1.9602356,28619956,17566846,21018310,26759213
15,plym0001_0,plym0001,10,plym0001,April Green Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,50675514,0,0,0
15,plym0001_0,plym0001,9,plym0001,Sassy Grass Green,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,17643811,0,0,0
15,plym0001_0,plym0001,8,plym0001,Amber Sherwood Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,50476067,0,0,0
15,plym0001_0,plym0001,13,plym0001,Tor-Red,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,17437814,0,0,0
15,plym0001_0,plym0001,12,plym0001,Bahama Yellow,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,17325220,0,0,0
15,plym0001_0,plym0001,11,plym0001,Curious Yellow,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,18446941,0,0,0
15,plym0001_0,plym0001,7,plym0001,Sherwood Green Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,52242692,0,0,0
15,plym0001_0,plym0001,3,plym0001,True Blue Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,55058457,0,0,0
15,plym0001_0,plym0001,2,plym0001,Glacial Blue Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,55849755,0,0,0
15,plym0001_0,plym0001,1,plym0001,In-Violet Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,55256114,0,0,0
15,plym0001_0,plym0001,6,plym0001,Coral Turquoise Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,52107265,0,0,0
15,plym0001_0,plym0001,5,plym0001,Evening Blue Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,52171526,0,0,0
15,plym0001_0,plym0001,4,plym0001,Mood Indigo Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,52431879,0,0,0
15,plym0001_0,plym0001,14,plym0001,Rallye Red,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,18090863,0,0,0
15,plym0001_0,plym0001,24,plym0001,Light Gold,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,52843105,0,0,0
15,plym0001_0,plym0001,23,plym0001,Sandalwood Beige,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,21255261,0,0,0
15,plym0001_0,plym0001,22,plym0001,Spinnaker White,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,24150402,0,0,0
15,plym0001_0,plym0001,27,plym0001,Tunisian Tan Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,50734145,0,0,0
15,plym0001_0,plym0001,26,plym0001,Tawny Gold Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,51851075,0,0,0
15,plym0001_0,plym0001,25,plym0001,Gold Leaf Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,51852353,0,0,0
15,plym0001_0,plym0001,21,plym0001,Snow White,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,25070218,0,0,0
15,plym0001_0,plym0001,17,plym0001,Autumn Bronze Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,51384368,0,0,0
15,plym0001_0,plym0001,16,plym0001,Tahitian Walnut Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,50992186,0,0,0
15,plym0001_0,plym0001,15,plym0001,Burnished Red Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,50795348,0,0,0
15,plym0001_0,plym0001,20,plym0001,Winchester Gray Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,53357093,0,0,0
15,plym0001_0,plym0001,19,plym0001,Slate Gray Metallic,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,52370203,0,0,0
15,plym0001_0,plym0001,18,plym0001,Formal Black,1117.7509,1883.7833,2356.0728,2434.5288,1.8974304,17698318,0,0,0
16,pont0001_0,pont0001,5,pont0001,Cameo Ivory,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,25729176,0,0,0
16,pont0001_0,pont0001,6,pont0001,Skyline Blue,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,24665167,0,0,0
16,pont0001_0,pont0001,7,pont0001,Yorktown Blue,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,21969708,0,0,0
16,pont0001_0,pont0001,4,pont0001,Alamo Beige,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,22637702,0,0,0
16,pont0001_0,pont0001,1,pont0001,Saddle Bronze,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,20795228,0,0,0
16,pont0001_0,pont0001,2,pont0001,Singapore Gold,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,21320023,0,0,0
16,pont0001_0,pont0001,3,pont0001,Silvermist Gray,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,23751788,0,0,0
16,pont0001_0,pont0001,8,pont0001,Aquamarine,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,23092296,0,0,0
16,pont0001_0,pont0001,13,pont0001,Grenadier Red,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,17764175,0,0,0
16,pont0001_0,pont0001,14,pont0001,Marimba Red,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,17828904,0,0,0
16,pont0001_0,pont0001,15,pont0001,Starlight Black,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,17500939,0,0,0
16,pont0001_0,pont0001,12,pont0001,Sunfire Red,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,20657522,0,0,0
16,pont0001_0,pont0001,9,pont0001,Pinehurst Green,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,21586263,0,0,0
16,pont0001_0,pont0001,10,pont0001,Gulfstream Aqua,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,20985882,0,0,0
16,pont0001_0,pont0001,11,pont0001,Nocturne Blue,1256.9539,1849.3513,2291.2927,2815.8994,2.0233154,19537424,0,0,0
17,pont0002_0,pont0002,3,pont0002,Shadow,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,54016569,0,0,0
17,pont0002_0,pont0002,4,pont0002,Lava,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,17104989,0,0,0
17,pont0002_0,pont0002,1,pont0002,Frosty,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,28358840,0,0,0
17,pont0002_0,pont0002,2,pont0002,Satellite,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,57042534,0,0,0
17,pont0002_0,pont0002,7,pont0002,Neptune,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,51578880,0,0,0
17,pont0002_0,pont0002,8,pont0002,Abyss,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,17369096,0,0,0
17,pont0002_0,pont0002,5,pont0002,Salsa,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,50790450,0,0,0
17,pont0002_0,pont0002,6,pont0002,Envy,1426.8118,1764.3864,2254.7693,2110.0503,2.2105408,19694198,0,0,0
18,subr0001_0,subr0001,3,subr0001,Premium Silver Metallic,1229.728,1734.0769,2200.0334,2218.047,1.9882507,58226808,0,0,0
18,subr0001_0,subr0001,2,subr0001,Pure White,1229.728,1734.0769,2200.0334,2218.047,1.9882507,28093355,0,0,0
18,subr0001_0,subr0001,1,subr0001,WR Blue Mica,1229.728,1734.0769,2200.0334,2218.047,1.9882507,57744642,0,0,0
18,subr0001_0,subr0001,4,subr0001,Black Topaz Mica,1229.728,1734.0769,2200.0334,2218.047,1.9882507,50331648,0,0,0
19,suzk0001_0,suzk0001,2,suzk0001,Satellite Silver Metallic,1041.0724,1579.6399,1660.7567,1629.6627,1.3351135,57701496,0,0,0
19,suzk0001_0,suzk0001,1,suzk0001,Cordoba Red,1041.0724,1579.6399,1660.7567,1629.6627,1.3351135,17762129,0,0,0
20,toyt0001_0,toyt0001,1,toyt0001,High-Tech Two-Tone,1157.2848,1612.4694,2014.5579,2163.5264,1.5996094,28949692,17764111,0,0
20,toyt0001_0,toyt0001,3,toyt0001,High Flash Two-Tone,1157.2848,1612.4694,2014.5579,2163.5264,1.5996094,18221663,17764111,0,0
20,toyt0001_0,toyt0001,2,toyt0001,High Metal Two-Tone,1157.2848,1612.4694,2014.5579,2163.5264,1.5996094,59083142,17764111,0,0
21,toyt0002_0,toyt0002,4,toyt0002,Blue Metallic,1170.002,1749.7234,2276.4036,2358.5571,1.9062195,53419799,0,0,0
21,toyt0002_0,toyt0002,5,toyt0002,Red Mica,1170.002,1749.7234,2276.4036,2358.5571,1.9062195,50922790,0,0,0
21,toyt0002_0,toyt0002,3,toyt0002,Dark Green Mica,1170.002,1749.7234,2276.4036,2358.5571,1.9062195,51187463,0,0,0
21,toyt0002_0,toyt0002,1,toyt0002,Super White IV,1170.002,1749.7234,2276.4036,2358.5571,1.9062195,29279428,0,0,0
21,toyt0002_0,toyt0002,2,toyt0002,Black,1170.002,1749.7234,2276.4036,2358.5571,1.9062195,17698318,0,0,0
22,chry0001_0,chry0001,4,chry0001,Inca Gold Pearl Coat,1594.7786,2499.4414,2041.7253,2142.8398,2.7549133,51208312,0,0,0
22,chry0001_0,chry0001,5,chry0001,Yellow,1594.7786,2499.4414,2041.7253,2142.8398,2.7549133,17606078,0,0,0
22,chry0001_0,chry0001,3,chry0001,Orange Pearl Coat,1594.7786,2499.4414,2041.7253,2142.8398,2.7549133,50867831,0,0,0
22,chry0001_0,chry0001,1,chry0001,Silver Metallic,1594.7786,2499.4414,2041.7253,2142.8398,2.7549133,59082117,0,0,0
22,chry0001_0,chry0001,2,chry0001,Deep Cranberry Pearl,1594.7786,2499.4414,2041.7253,2142.8398,2.7549133,50726484,0,0,0
23,mits0001_0,mits0001,2,mits0001,Yellow Solid,1288.055,1769.9978,2244.5017,2246.507,2.0804443,16817577,0,0,0
23,mits0001_0,mits0001,1,mits0001,Red Solid,1288.055,1769.9978,2244.5017,2246.507,2.0804443,17894493,0,0,0
23,mits0001_0,mits0001,5,mits0001,Cool Silver Metallic,1288.055,1769.9978,2244.5017,2246.507,2.0804443,59737991,0,0,0
23,mits0001_0,mits0001,6,mits0001,Black Mica,1288.055,1769.9978,2244.5017,2246.507,2.0804443,51252750,0,0,0
23,mits0001_0,mits0001,4,mits0001,White Solid,1288.055,1769.9978,2244.5017,2246.507,2.0804443,29016513,0,0,0
23,mits0001_0,mits0001,3,mits0001,Medium Purple Mica,1288.055,1769.9978,2244.5017,2246.507,2.0804443,56377923,0,0,0
25,alfa0002_0,alfa0002,7,alfa0002,Verde Acero Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,51978513,0,0,0
25,alfa0002_0,alfa0002,9,alfa0002,Grigio Sterling Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,57108070,0,0,0
25,alfa0002_0,alfa0002,8,alfa0002,Grigio Africa Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,52963366,0,0,0
25,alfa0002_0,alfa0002,6,alfa0002,Blu Inca Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,51580428,0,0,0
25,alfa0002_0,alfa0002,3,alfa0002,Nero Fuoco Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,51713301,0,0,0
25,alfa0002_0,alfa0002,4,alfa0002,Nero Luxor,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,17632525,0,0,0
25,alfa0002_0,alfa0002,5,alfa0002,Blu Casual Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,52168969,0,0,0
25,alfa0002_0,alfa0002,1,alfa0002,Rosso Alfa,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,18484604,0,0,0
25,alfa0002_0,alfa0002,14,alfa0002,Bianco Polare,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,26846372,0,0,0
25,alfa0002_0,alfa0002,13,alfa0002,Verde Gemma Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,57189779,0,0,0
25,alfa0002_0,alfa0002,2,alfa0002,Rosso Proteo Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,51645245,0,0,0
25,alfa0002_0,alfa0002,10,alfa0002,Grigio Platino Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,57637243,0,0,0
25,alfa0002_0,alfa0002,11,alfa0002,Azzurro Gabbiano Metallizzato,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,57566299,0,0,0
25,alfa0002_0,alfa0002,12,alfa0002,Azzurro Nuvola Iridescente,1238.5696,1717.303,2197.6235,1966.4736,2.0063782,93026165,27969736,25917301,0
27,chev0005_0,chev0005,7,chev0005,Sebring Silver Metallic,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,55989589,0,0,0
27,chev0005_0,chev0005,6,chev0005,Black,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,17500939,0,0,0
27,chev0005_0,chev0005,8,chev0005,Bright Red,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,18356334,0,0,0
27,chev0005_0,chev0005,10,chev0005,Arctic White,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,27896490,0,0,0
27,chev0005_0,chev0005,9,chev0005,Cayenne Red Metallic,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,52366926,0,0,0
27,chev0005_0,chev0005,2,chev0005,Bright Green Metallic,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,53231619,0,0,0
27,chev0005_0,chev0005,1,chev0005,Mystic Teal Metallic,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,53753605,0,0,0
27,chev0005_0,chev0005,3,chev0005,Polo Green Metallic,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,51323136,0,0,0
27,chev0005_0,chev0005,5,chev0005,Bright Purple Metallic,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,53413398,0,0,0
27,chev0005_0,chev0005,4,chev0005,Medium Quasar Blue Metallic,1165.319,1885.1035,2396.8496,2515.3923,1.9090576,55586852,0,0,0
28,chev0006_0,chev0006,1,chev0006,Admiral Blue Metallic,1020.9618,1860.4498,2162.9675,2214.43,1.701416,23338506,0,0,0
29,chry0002_0,chry0002,3,chry0002,Black,1118.5275,1723.947,2027.3405,2019.3861,1.8306885,18158869,0,0,0
29,chry0002_0,chry0002,5,chry0002,Blaze Red Crystal Clear Coat,1118.5275,1723.947,2027.3405,2019.3861,1.8306885,51381549,0,0,0
29,chry0002_0,chry0002,4,chry0002,Alabaster,1118.5275,1723.947,2027.3405,2019.3861,1.8306885,29804230,0,0,0
29,chry0002_0,chry0002,2,chry0002,Graphite Metallic,1118.5275,1723.947,2027.3405,2019.3861,1.8306885,54805056,0,0,0
29,chry0002_0,chry0002,1,chry0002,Sapphire Silver Metallic,1118.5275,1723.947,2027.3405,2019.3861,1.8306885,58422904,0,0,0
31,daih0002_0,daih0002,3,daih0002,Puro White,1271.1958,1406.9761,1688.0859,1594.5933,1.5780029,27370917,0,0,0
31,daih0002_0,daih0002,1,daih0002,Silver Metallic,1271.1958,1406.9761,1688.0859,1594.5933,1.5780029,22830172,0,0,0
31,daih0002_0,daih0002,2,daih0002,Black Metallic,1271.1958,1406.9761,1688.0859,1594.5933,1.5780029,50857992,0,0,0
32,daih0003_0,daih0003,2,daih0003,Emerald Green Metallic(Special Color),1301.5056,1599.4349,1858.7742,1793.4086,1.877655,55399184,0,0,0
32,daih0003_0,daih0003,1,daih0003,White,1301.5056,1599.4349,1858.7742,1793.4086,1.877655,26186386,0,0,0
33,fiat0001_0,fiat0001,3,fiat0001,Bianco,1084.8837,1317.6891,1399.6868,1551.851,1.3156128,29016513,0,0,0
33,fiat0001_0,fiat0001,2,fiat0001,Beige Sabbia,1084.8837,1317.6891,1399.6868,1551.851,1.3156128,25399706,0,0,0
33,fiat0001_0,fiat0001,1,fiat0001,Rosso Medio,1084.8837,1317.6891,1399.6868,1551.851,1.3156128,16844923,0,0,0
33,fiat0001_0,fiat0001,6,fiat0001,Blu Scuro,1084.8837,1317.6891,1399.6868,1551.851,1.3156128,19539741,0,0,0
33,fiat0001_0,fiat0001,5,fiat0001,Grigio,1084.8837,1317.6891,1399.6868,1551.851,1.3156128,21318720,0,0,0
33,fiat0001_0,fiat0001,4,fiat0001,Azzurro Acqua Marina,1084.8837,1317.6891,1399.6868,1551.851,1.3156128,27832735,0,0,0
36,hond0002_0,hond0002,4,hond0002,Captivate Blue Pearl,1183.1019,1696.6078,2086.9875,1976.2246,1.8491821,56637239,0,0,0
36,hond0002_0,hond0002,5,hond0002,Pewter Gray Metallic,1183.1019,1696.6078,2086.9875,1976.2246,1.8491821,55200071,0,0,0
36,hond0002_0,hond0002,6,hond0002,Flint Black Metallic,1183.1019,1696.6078,2086.9875,1976.2246,1.8491821,51318543,0,0,0
36,hond0002_0,hond0002,1,hond0002,Frost White,1183.1019,1696.6078,2086.9875,1976.2246,1.8491821,29146300,0,0,0
36,hond0002_0,hond0002,2,hond0002,Carnival Yellow,1183.1019,1696.6078,2086.9875,1976.2246,1.8491821,16822258,0,0,0
36,hond0002_0,hond0002,3,hond0002,Milano Red,1183.1019,1696.6078,2086.9875,1976.2246,1.8491821,17104989,0,0,0
